,COMID,LON_DD,LAT_DD,region_vpu,CatArea,WsArea,CatPctFull,WsPctFull,PctImp2006Cat,PctImp2006Ws
1741,24120816,-119.89609,48.75608,PN_17,8.0325,8.0325,100,100,1.403473389,1.403473389
1742,24126143,-121.28533,47.40512,PN_17,5.0481,10.7685,100,100,0,0
1743,24126417,-120.57266,46.87763,PN_17,9.7992,110.3508,100,100,0.166605437,0.173661632
1744,24126531,-120.86765,46.94703,PN_17,4.3407,27.0045,100,100,1.600041468,0.530178304
1745,24158633,-115.18667,44.13731,PN_17,6.9876,29.2455,100,100,0.042761463,0.010216956
1746,24158633,-115.18667,44.13731,PN_17,6.9876,29.2455,100,100,0.042761463,0.010216956
1747,24158633,-115.18667,44.13731,PN_17,6.9876,29.2455,100,100,0.042761463,0.010216956
1748,24164169,-115.87505,44.26809,PN_17,6.1452,19.4175,100,100,0.00864089,0.002734647
1749,24166784,-116.23931,44.3463,PN_17,3.0366,77.6142,100,100,0.135151156,0.074016095
1750,24177529,-116.0938,45.07931,PN_17,4.905,42.9615,100,100,0.006422018,0.026647114
1751,24177645,-115.98106,45.13492,PN_17,6.3612,34.4493,100,100,0.017826825,0.01157353
1752,24178217,-115.83017,44.70859,PN_17,2.9772,2.9772,100,100,0.056831923,0.056831923
1753,24193526,-116.95473,44.66203,PN_17,1.4688,7.3989,100,100,0.184436275,0.1559421
1754,24200511,-117.36697,44.44759,PN_17,1.9179,185.1309,100,100,0.112623182,0.047923928
1755,24200817,-117.51413,44.42964,PN_17,3.0996,24.5574,100,100,0.06445993,0.03166459
1756,24207735,-117.31785,45.15893,PN_17,5.4414,5.4414,100,100,0,0
1757,24207875,-117.42313,44.89855,PN_17,7.0083,23.7924,100,100,0.01682291,0.033401422
1758,24219951,-116.61914,45.86143,PN_17,3.2832,29.3319,100,100,0.019736842,0.184468105
1759,24224945,-116.85546,45.11462,PN_17,8.9487,8.9487,100,100,0.382983003,0.382983003
1760,24227981,-117.48154,46.25956,PN_17,1.3419,20.6289,100,100,0.733735748,0.977007984
1761,24228015,-117.2983,46.25916,PN_17,10.5966,113.9211,100,100,0.089859011,0.095055262
1762,24242137,-121.79269,46.20903,PN_17,6.8895,36.2385,100,100,0.22704115,0.070582392
1763,24250002,-122.52147,46.2615,PN_17,2.2266,2.2266,100,100,0.617219078,0.617219078
1764,24255845,-121.42803,48.57332,PN_17,9.6345,68.8068,100,100,0.467445119,0.065452833
1765,24256869,-121.14456,48.71015,PN_17,9.3807,9.3807,100,100,0.261920752,0.261920752
1766,24264997,-121.33997,48.09318,PN_17,0.3303,200.2374,100,100,0.444141689,0.113908291
1767,24274447,-121.97872,48.09697,PN_17,0.1746,473.2902,100,100,4.582474227,0.496371782
1768,24275509,-121.72463,48.04206,PN_17,3.807,3.807,100,100,0.257210402,0.257210402
1769,24282076,-122.15535,46.72199,PN_17,8.8506,196.6086,100,100,0.302928615,0.694178179
1770,24287082,-123.35231,47.65133,PN_17,5.2731,13.0077,100,100,0,0
1771,24287266,-122.88112,47.51495,PN_17,2.8638,32.3658,100,100,1.138277813,0.599021189
1772,24287382,-122.97348,47.74267,PN_17,1.1223,14.139,100,100,0.801122694,0.663399109
1773,24287762,-123.06967,47.68431,PN_17,2.5803,2.5803,100,100,0,0
1774,24294236,-112.70751,46.37611,PN_17,0.6813,64.2933,100,100,1.059445178,0.143875023
1775,24296326,-113.08087,46.51149,PN_17,3.5433,3.9771,100,100,0.023368047,0.02081919
1776,24309873,-113.66917,46.30917,PN_17,0.9513,48.0744,100,100,0.018921476,0.002321402
1777,24310417,-113.2271,46.29743,PN_17,3.7179,27.963,100,100,0,0.028773737
1778,24319374,-114.55801,46.68552,PN_17,3.1869,27.0801,100,100,1.60463146,0.953969889
1779,24320908,-114.09283,46.09771,PN_17,6.6312,24.3504,100,100,0.016829533,0.055847132
1780,24339912,-114.56456,47.987,PN_17,6.8949,6.8949,100,100,0.104033416,0.104033416
1781,24373504,-116.50889,47.79687,PN_17,0.0738,108.18,100,100,2.012195122,0.089900166
1782,24383383,-120.28161,48.50849,PN_17,6.6195,1145.0151,100,100,1.359347383,0.360937685
1783,24383499,-120.49065,48.70086,PN_17,2.799,315.8253,100,100,0,0
1784,24423325,-121.25314,46.64714,PN_17,6.4629,43.8147,100,100,1.504665088,0.276503091
1785,24423329,-121.30191,46.69194,PN_17,27.4572,29.7738,100,100,0.0157008,0.03993108
1786,24423673,-120.93914,46.72988,PN_17,0.702,29.0952,100,100,2.505128205,0.619184608
1787,24424389,-121.18622,46.84485,PN_17,2.9016,2.9016,100,100,0,0
1788,24432299,-110.67103,42.65724,PN_17,1.2636,124.8489,100,100,0.042735043,0.027861679
1789,24432335,-110.62881,42.81627,PN_17,6.7446,6.7446,100,100,0,0
1790,24432351,-110.74507,43.0945,PN_17,16.119,159.6555,100,100,0.0586823,0.014267595
1791,24432481,-110.44743,43.23574,PN_17,0.8523,680.589,100,100,0.228088701,0.042632338
1792,24440102,-111.25428,43.52574,PN_17,3.5397,6.8328,100,100,0.025680142,0.025816649
1793,24469742,-111.04657,43.56344,PN_17,3.1824,56.4399,100,100,0.138291855,0.008658768
1794,24469910,-110.90908,43.85899,PN_17,18.1971,22.2489,100,100,0.001731045,0.0014158
1795,24479267,-111.4436,42.72991,PN_17,3.6693,15.8508,100,100,0.046602894,0.096922553
1796,24527530,-123.71965,43.85208,PN_17,6.1389,44.4303,100,100,0.125054977,0.12455689
1797,24528268,-124.09439,43.64969,PN_17,4.0185,4.0185,100,100,0.184322508,0.184322508
1798,24534886,-122.4367,48.6306,PN_17,0.162,5.2182,100,100,0,0.064160055
1799,25018637,-122.67493,43.84347,PN_17,0.2196,18.6201,100,100,0.012295082,0.009763643
1800,346279,-119.75015,38.42014,CA_18,3.1014,20.6442,100,100,0.004643064,0.000697532
1801,359295,-122.76312,42.003,CA_18,12.0447,25.2405,100,100,0.289172831,0.699982172
1802,360321,-123.19272,41.8443,CA_18,5.2794,71.6346,100,100,0.528810092,0.077141493
1803,362083,-122.20766,41.8617,CA_18,17.4105,36.63,100,100,0.214112174,0.188869779
1804,362285,-122.81502,41.81902,CA_18,0.0549,9.0738,100,100,0.098360656,0.066653442
1805,2544661,-124.11988,40.20733,CA_18,2.0259,34.8399,100,100,0.139937805,0.063754488
1806,2544757,-124.04001,40.16947,CA_18,3.7584,8.1963,100,100,0.038074713,0.043812452
1807,2663845,-123.74067,39.40743,CA_18,3.3597,3.3597,100,100,0.119474953,0.119474953
1808,2663889,-123.68561,39.39374,CA_18,2.9259,25.8381,100,100,0.038449708,0.049531506
1809,2664327,-123.38791,39.23644,CA_18,1.3536,22.9788,100,100,0.043218085,0.045198183
1810,2664495,-123.54806,39.18657,CA_18,0.6831,69.8598,100,100,0.288537549,0.074360362
1811,2664973,-123.45951,39.06158,CA_18,3.8565,465.3567,100,100,0.417736289,0.208984205
1812,2702017,-124.03025,40.61985,CA_18,4.9833,4.9833,100,100,0,0
1813,2702269,-124.17024,40.52712,CA_18,5.1858,34.2513,100,100,0.384068032,0.119426124
1814,2703093,-123.9803,40.6568,CA_18,7.6518,68.2119,100,100,0.003528582,0.039252682
1815,2703197,-123.91843,40.59509,CA_18,3.8988,115.2324,100,100,0,0.02882783
1816,2704051,-124.00231,40.49014,CA_18,1.2222,1.8522,100,100,0,0
1817,2705433,-123.61268,40.49018,CA_18,3.4938,198.2241,100,100,0.182122617,0.102829071
1818,2705443,-123.90781,40.48831,CA_18,0.2817,49.1994,100,100,0.124600639,0.018036805
1819,2706393,-123.45477,40.29079,CA_18,4.6935,23.8707,100,100,0.08801534,0.062813407
1820,2706555,-123.72062,40.22275,CA_18,0.6606,4.3371,100,100,0.039509537,0.048972816
1821,2706761,-123.39998,40.15931,CA_18,4.086,21.3624,100,100,0.031497797,0.079625885
1822,2764306,-121.72809,40.67583,CA_18,5.1489,20.6505,100,100,0.191749694,0.189147963
1823,2770322,-121.63527,39.71635,CA_18,5.7987,13.2516,100,100,0.080552538,5.70931812
1824,2789351,-122.1038,37.89266,CA_18,2.9502,44.7777,100,100,16.96186699,8.211926919
1825,2804921,-122.16887,37.72768,CA_18,8.7948,119.6685,100,100,58.75511666,7.86395668
1826,2810225,-121.67384,37.32884,CA_18,1.1124,46.9899,100,100,0.112459547,0.086878244
1827,3798115,-123.13085,41.70845,CA_18,5.355,5.355,100,100,0.019495798,0.019495798
1828,3801139,-122.84332,41.3289,CA_18,8.4267,37.1511,100,100,0.434582933,0.237408852
1829,3801149,-122.9178,41.33837,CA_18,3.6126,7.1199,100,100,0.340059791,0.172544558
1830,3879986,-122.95615,38.36687,CA_18,3.8466,3.8466,100,100,0.14319139,0.14319139
1831,3917934,-122.62649,41.74725,CA_18,2.0106,111.3381,100,100,2.272157565,3.533105918
1832,3918664,-122.51875,41.3626,CA_18,21.267,21.267,100,100,0.168218366,0.168218366
1833,4438784,-123.41309,41.88844,CA_18,5.1471,47.7288,100,100,0.11627907,0.037995927
1834,4439464,-123.27663,41.66347,CA_18,4.7907,4.7907,100,100,0.074957731,0.074957731
1835,4439748,-123.64054,41.57212,CA_18,3.4857,16.3656,100,100,0,0.1633304
1836,4441290,-123.83009,41.39686,CA_18,2.0034,8.2944,100,100,0,0
1837,4442008,-123.81514,41.11777,CA_18,4.545,24.8049,100,100,0,0.022422989
1838,7915709,-120.57559,42.2377,CA_18,7.0902,10.7712,100,100,0.016374714,0.045538102
1839,7929215,-120.27211,41.27321,CA_18,2.4894,45.882,100,100,0.063991323,0.019085916
1840,7929585,-120.40485,41.22948,CA_18,3.1482,275.4873,100,100,0.418810749,0.072532563
1841,7952202,-121.72191,40.81571,CA_18,5.4783,153.6705,100,100,0.334483325,0.135494451
1842,7960933,-122.20131,41.09208,CA_18,1.0638,238.5018,100,100,0.02284264,0.520203621
1843,7964833,-122.40794,41.33699,CA_18,65.6154,65.6154,100,100,2.936397553,2.936397553
1844,7965705,-122.48881,40.85692,CA_18,8.0559,27.4194,100,100,0.009049268,0.011586687
1845,7966059,-122.50729,40.98044,CA_18,14.2713,14.2713,100,100,0.217821782,0.217821782
1846,7984215,-122.61094,40.03521,CA_18,16.2846,66.69,100,100,0.350005527,0.153090418
1847,7994263,-122.63613,39.44212,CA_18,0.3429,36.4671,100,100,0.535433071,0.094992473
1848,8039683,-120.68135,39.81211,CA_18,0.4788,58.059,100,100,0.003759398,0.111765618
1849,8063597,-120.98036,39.41396,CA_18,6.5934,374.9094,100,100,0.135408135,0.156654648
1850,8188811,-121.78891,36.32582,CA_18,2.6118,36.315,100,100,0,4.96E-05
1851,8232248,-123.36434,40.6977,CA_18,1.6011,56.5164,100,100,0.078695897,0.055576788
1852,8232508,-123.37293,40.62725,CA_18,1.6011,7.1757,100,100,0.449690838,0.127053807
1853,8234604,-123.02803,40.48849,CA_18,3.1392,15.3405,100,100,0.042144495,0.012789674
1854,8235142,-123.08425,40.24003,CA_18,7.2018,63.8208,100,100,0.135216196,0.055646435
1855,8235160,-123.08257,40.23868,CA_18,4.6548,49.1769,100,100,0.049303944,0.038396076
1856,8236312,-123.1078,40.25425,CA_18,0.6075,34.4718,100,100,0,0.16038327
1857,8240980,-123.56903,41.15445,CA_18,4.4928,43.3305,100,100,0,0.011403053
1858,8241296,-123.59296,41.01792,CA_18,10.3599,97.4592,100,100,0.050560334,0.010675236
1859,8242088,-122.52973,41.19708,CA_18,12.0924,13.3497,100,100,0.251711819,0.22955572
1860,8242250,-122.8037,41.13503,CA_18,6.9552,28.9971,100,100,0.067287785,0.018032838
1861,8242250,-122.80079,41.14126,CA_18,6.9552,28.9971,100,100,0.067287785,0.018032838
1862,8242492,-122.65529,41.0483,CA_18,8.6877,8.6877,100,100,0.341862633,0.341862633
1863,8243440,-123.15576,40.93566,CA_18,13.9383,14.4882,100,100,0,0
1864,8243780,-123.01368,40.90353,CA_18,3.9078,8.3871,100,100,0.002994012,0.001394999
1865,8243996,-123.39963,40.84723,CA_18,0.2079,9.5949,100,100,0.034632035,0.067535878
1866,8245608,-122.90169,40.86244,CA_18,0.6498,152.8839,100,100,0.195290859,0.003102354
1867,8245608,-122.90169,40.86244,CA_18,0.6498,152.8839,100,100,0.195290859,0.003102354
1868,8245608,-122.90169,40.86244,CA_18,0.6498,152.8839,100,100,0.195290859,0.003102354
1869,8245608,-122.90169,40.86244,CA_18,0.6498,152.8839,100,100,0.195290859,0.003102354
1870,8245846,-122.93228,40.68862,CA_18,1.377,114.7563,100,100,0.24379085,0.747919722
1871,8245974,-122.91109,40.60279,CA_18,15.9804,80.6058,100,100,0.187936472,0.065708671
1872,8246006,-122.95602,40.62567,CA_18,15.1686,146.9304,100,100,0.194671888,0.050338119
1873,8248430,-122.94635,40.44593,CA_18,9.774,20.6946,100,100,0.050184162,0.052404975
1874,8248430,-122.94635,40.44593,CA_18,9.774,20.6946,100,100,0.050184162,0.052404975
1875,8257777,-123.06015,41.31775,CA_18,1.0656,260.4168,100,100,0.035472973,0.011733114
1876,8258763,-123.32795,41.24444,CA_18,4.5063,8.8038,100,100,0.104653485,0.094868125
1877,8259115,-122.93366,41.05071,CA_18,2.1564,24.3954,100,100,0.016694491,0.011621043
1878,8265758,-122.02899,41.49024,CA_18,25.6581,28.1547,100,100,0.070679435,0.064411981
1879,8265758,-122.02899,41.49024,CA_18,25.6581,28.1547,100,100,0.070679435,0.064411981
1880,8265758,-122.02899,41.49024,CA_18,25.6581,28.1547,100,100,0.070679435,0.064411981
1881,8265758,-122.02899,41.49024,CA_18,25.6581,28.1547,100,100,0.070679435,0.064411981
1882,8270945,-123.07054,38.59214,CA_18,1.7478,32.5116,100,100,0,0.02200753
1883,8271033,-123.07138,38.54174,CA_18,8.7336,83.0835,100,100,0.06801319,0.034902237
1884,8271831,-122.88173,38.87519,CA_18,4.3326,4.3326,100,100,0.065849605,0.065849605
1885,8272561,-122.7871,38.50417,CA_18,2.3742,113.1075,100,100,24.48256255,1.22243883
1886,8284834,-123.99758,40.31673,CA_18,3.0195,3.0195,100,100,0.030700447,0.030700447
1887,8284864,-123.90582,40.29498,CA_18,3.2292,27.2223,100,100,0,0.002876318
1888,8285238,-123.84332,40.12351,CA_18,1.9467,67.3101,100,100,0.100323625,0.082833037
1889,8285444,-123.88138,40.03758,CA_18,2.4147,20.2743,100,100,0.081997764,0.027700093
1890,8287544,-123.63113,39.74043,CA_18,2.8251,2.8251,100,100,0,0
1891,8287590,-123.63241,39.7297,CA_18,4.9122,16.8705,100,100,0,0.006188317
1892,8287730,-123.60805,39.65009,CA_18,4.5108,13.2732,100,100,0.10933759,0.114930838
1893,8288630,-123.74491,39.79937,CA_18,3.3912,75.7764,100,100,0.143312102,0.057247375
1894,8294601,-123.05205,39.98427,CA_18,11.2167,30.0762,100,100,0.048784402,0.018193788
1895,8294791,-123.05088,39.8693,CA_18,3.114,495.2853,100,100,0.001156069,0.025165496
1896,8297445,-122.8409,39.71181,CA_18,2.2158,34.272,100,100,0.090576767,0.195089286
1897,8297475,-122.81126,39.70044,CA_18,0.5724,4.9725,100,100,0.789308176,0.517466063
1898,8305328,-122.9165,39.58789,CA_18,2.3616,14.2092,100,100,0.054878049,0.156637953
1899,8305416,-122.86167,39.53821,CA_18,5.247,11.8818,100,100,0.036363636,0.017951825
1900,8308096,-122.8641,39.49372,CA_18,1.5813,19.5012,100,100,0.001707456,0.071257153
1901,8308404,-122.82022,39.44159,CA_18,0.4221,3.0474,100,100,0.104477612,0.050797401
1902,8308468,-122.84401,39.42954,CA_18,3.7485,7.4358,100,100,0.01032413,0.005204551
1903,8315545,-124.06346,41.40352,CA_18,0.4059,5.7879,100,100,0.541019956,0.05317991
1904,8315755,-124.08467,41.09051,CA_18,7.2387,41.5377,100,100,0,0
1905,8316787,-124.07934,40.93151,CA_18,1.5174,4.3479,100,100,0.96915777,0.358724902
1906,8317011,-124.06014,40.72861,CA_18,1.1781,3.0312,100,100,0,0
1907,8318041,-123.80843,40.89154,CA_18,3.2787,167.8752,100,100,0,0.016019043
1908,8318353,-123.73981,40.7548,CA_18,1.9413,1.9413,100,100,0,0
1909,12068226,-122.02992,40.10753,CA_18,4.1742,72.2439,100,100,0.123329021,0.061479239
1910,14917715,-118.80009,36.64842,CA_18,11.3607,17.3196,100,100,0.067733502,0.044429433
1911,14917925,-118.89773,36.54726,CA_18,4.221,231.489,100,100,0.013219616,0.075949613
1912,14922771,-118.74987,36.34993,CA_18,1.5084,74.5542,100,100,0,0
1913,14959443,-118.16187,36.22779,CA_18,0.666,11.9268,100,100,0,0
1914,15022523,-121.44613,38.67552,CA_18,3.9222,5081.7762,100,100,11.31528224,1.401019018
1915,17059028,-119.89197,38.49441,CA_18,3.1446,4.0284,100,100,0,0
1916,17066692,-120.46985,38.22008,CA_18,0.5895,0.5895,100,100,0.476335878,0.476335878
1917,17074461,-120.03472,38.16542,CA_18,3.8304,23.4639,100,100,1.143327068,0.590924782
1918,17082155,-119.25106,37.8781,CA_18,2.3472,27.0288,100,100,0,0
1919,17099615,-119.94873,37.46309,CA_18,2.0133,2.0133,100,100,3.551184622,3.551184622
1920,17159706,-118.99364,36.05408,CA_18,3.2796,1031.7222,100,100,10.6169045,0.270751371
1921,17562630,-119.09069,34.16522,CA_18,34.1199,82.3068,100,100,22.87027512,11.66356121
1922,17562648,-119.087,34.14743,CA_18,1.8855,84.1923,100,100,3.139379475,11.4726608
1923,17567207,-119.02842,34.72654,CA_18,1.2447,153.387,100,100,0.319595083,0.171489761
1924,17567365,-119.14255,34.65926,CA_18,2.2986,28.3185,100,100,0,0
1925,17567407,-119.11845,34.65136,CA_18,3.2814,34.5366,100,100,0,0
1926,17567425,-119.08094,34.6408,CA_18,0.144,67.2534,100,100,0.175,0.014760592
1927,17567993,-119.14079,34.55841,CA_18,0.6912,293.7636,100,100,0.018229167,0.055014644
1928,17568017,-119.20811,34.5515,CA_18,0.2799,19.8171,100,100,0,0.059494073
1929,17568579,-119.24876,34.55734,CA_18,1.2888,156.9537,100,100,0.229050279,0.083099666
1930,17569571,-118.52977,34.63193,CA_18,0.4986,51.849,100,100,0.258122744,0.253272001
1931,17569679,-118.77983,34.61359,CA_18,9.5247,796.0266,100,100,0.00160635,0.207540301
1932,17569981,-118.38974,34.57066,CA_18,3.7737,39.0618,100,100,0.166706415,0.241210082
1933,17570115,-118.77286,34.54172,CA_18,1.7451,86.8545,100,100,0.02062919,0.000414486
1934,17572791,-119.07616,34.43952,CA_18,3.9888,49.0383,100,100,0.036101083,0.005395782
1935,17572865,-119.07511,34.39548,CA_18,4.6989,7.1937,100,100,0.196897146,0.195420993
1936,17574011,-118.45703,34.49347,CA_18,0.0963,65.9448,100,100,3.682242991,0.2352604
1937,17574539,-118.75907,34.43957,CA_18,20.7279,1114.2855,100,100,0.092093266,0.167647071
1938,17585714,-119.40537,34.5196,CA_18,0.7092,55.8756,100,100,0,0.013497842
1939,17585796,-119.27893,34.50505,CA_18,2.1321,31.4532,100,100,0.250316589,0.101178894
1940,17586740,-119.3806,34.42131,CA_18,0.1818,28.1835,100,100,0,0.018106339
1941,17608135,-120.19376,34.59402,CA_18,3.1041,39.6,100,100,1.03914178,0.313409091
1942,17608421,-120.35832,34.55085,CA_18,1.5237,56.0808,100,100,0.320732428,0.111310823
1943,17608911,-120.05303,34.7477,CA_18,3.4713,16.9713,100,100,0.028260306,0.037227555
1944,17609433,-119.90915,34.69526,CA_18,2.3931,13.8285,100,100,0.049642723,0.087015945
1945,17609493,-119.79875,34.68351,CA_18,0.5949,2.466,100,100,0,0
1946,17609583,-119.75404,34.66959,CA_18,0.2097,8.1126,100,100,0,0
1947,17610859,-119.83603,34.5365,CA_18,3.0771,10.7136,100,100,0.223164668,0.215725806
1948,17619942,-120.54916,34.82946,CA_18,4.9536,49.878,100,100,1.222383721,0.645795742
1949,17626437,-119.71562,34.74721,CA_18,0.3348,77.5215,100,100,0,0.015998142
1950,17626489,-119.67637,34.73287,CA_18,0.5625,25.0092,100,100,0,0.023787246
1951,17661455,-121.72861,37.04453,CA_18,5.841,6.3198,100,100,0.17164869,0.168328112
1952,17682688,-122.24741,37.0851,CA_18,4.2579,23.0076,100,100,0.081589516,0.078430606
1953,20196316,-120.54398,38.57735,CA_18,21.1536,31.32,100,100,0.245490129,0.325488506
1954,20265507,-118.32869,37.01111,CA_18,3.3966,19.5264,100,100,0.166666667,0.028991519
1955,20267041,-118.26585,36.71855,CA_18,15.2208,44.0424,100,100,0.563859981,0.194866765
1956,20274287,-118.87193,37.55053,CA_18,0.7389,14.7573,100,100,0,0
1957,20274387,-118.75965,37.54998,CA_18,10.5579,31.3884,100,100,0.008183446,0.002752609
1958,20295449,-120.72438,40.43368,CA_18,8.9559,8.9559,100,100,0.173449905,0.173449905
1959,20329654,-116.6544,33.13163,CA_18,5.7519,32.9688,100,100,0.026756376,0.228243066
1960,20329672,-116.68157,33.12423,CA_18,0.1314,42.327,100,100,0,0.208802892
1961,20332676,-116.55901,32.92981,CA_18,2.3454,8.37,100,100,0.344205679,0.390967742
1962,20332896,-116.58789,32.89957,CA_18,12.0015,70.9074,100,100,0.218747657,0.219302922
1963,20332998,-116.7265,32.83213,CA_18,1.6677,26.8956,100,100,7.725849973,3.612434748
1964,20341953,-117.12876,33.09896,CA_18,1.8576,130.2192,100,100,7.627422481,16.61519269
1965,20341979,-117.16872,33.0682,CA_18,2.1213,153.0954,100,100,5.651675859,14.75267186
1966,20343057,-116.82848,33.33669,CA_18,1.0467,26.7147,100,100,0,0.066974362
1967,20343109,-116.81511,33.33052,CA_18,6.9984,40.8357,100,100,0.012731481,0.049148172
1968,21609171,-119.57374,37.85323,CA_18,3.0357,36.657,100,100,0.143195968,0.011858581
1969,21609805,-119.53587,37.68178,CA_18,3.123,115.6032,100,100,0,0
1970,22047837,-119.1104,37.04447,CA_18,5.2587,31.1265,100,100,0.076159507,0.019141246
1971,22226750,-124.0333,41.84996,CA_18,1.9305,2.5191,100,100,0,0
1972,22226782,-124.11217,41.8082,CA_18,13.0671,1705.6791,100,100,0.187547352,0.172840952
1973,22227610,-123.91171,41.85818,CA_18,4.3164,4.3164,100,100,0.252293578,0.252293578
1974,22514198,-118.04869,34.34716,CA_18,0.6561,10.8009,100,100,0,0.131405716
1975,22514528,-118.23008,34.28771,CA_18,0.162,242.6562,100,100,1.65,0.238211099
1976,22514712,-118.18059,34.23908,CA_18,2.1825,37.3086,100,100,0.508865979,0.455661697
1977,22520971,-118.08523,34.25461,CA_18,5.8491,5.8491,100,100,0.466994922,0.466994922
1978,22522773,-117.8911,34.26829,CA_18,1.1448,65.9907,100,100,0,0.116007256
1979,22535146,-116.74831,33.79824,CA_18,1.3878,11.6748,100,100,0.228274968,0.353376503
1980,22536082,-116.76959,33.77174,CA_18,9.5211,12.7449,100,100,0.219396918,0.163900854
1981,22536088,-116.6735,33.72962,CA_18,5.7006,5.7006,100,100,0.010577834,0.010577834
1982,22548347,-117.30182,33.45407,CA_18,9.108,26.4798,100,100,0.372826087,0.272551152
1983,22555080,-117.25876,34.18401,CA_18,0.6399,21.186,100,100,2.980309423,0.596389125
1984,22555116,-117.00758,34.1869,CA_18,2.3499,222.3243,100,100,0,5.463038453
1985,22555368,-117.18064,34.17289,CA_18,1.9053,43.0137,100,100,0.299480397,0.730818321
1986,22555754,-117.13313,34.14972,CA_18,1.5885,36.1611,100,100,0,1.610816596
1987,22557786,-117.53174,34.25257,CA_18,6.1632,29.6172,100,100,0.405081776,0.089765407
1988,22558640,-116.99915,34.23169,CA_18,7.0488,194.022,100,100,1.316011236,6.030925874
1989,22558750,-116.91197,34.18128,CA_18,1.8684,16.8687,100,100,0.101637765,0.098063277
1990,22558770,-116.9839,34.17617,CA_18,0.909,7.6275,100,100,0.08019802,0.095103245
1991,22558834,-116.97444,34.16471,CA_18,0.7668,3.8538,100,100,0.224178404,0.31457263
1992,22558868,-116.87859,34.14599,CA_18,5.4936,5.4936,100,100,0.029980341,0.029980341
1993,22559698,-116.84289,34.13332,CA_18,4.77,8.3277,100,100,0.076981132,0.044093807
1994,22560608,-117.60776,33.91889,CA_18,0.1026,2498.3523,100,100,0.807017544,12.23173317
1995,22563030,-117.50039,33.96165,CA_18,2.8107,2242.602,100,100,6.379122638,10.41607004
1996,22592131,-116.5489,33.76053,CA_18,4.3416,23.1543,100,100,0.085820896,0.016092043
1997,24081593,-121.45684,42.83172,CA_18,25.8174,376.0074,100,100,0.232203863,0.27111009
1998,24084520,-120.98587,42.32293,CA_18,4.0797,146.5434,100,100,0,0.090059327
1999,24084798,-121.25764,42.68841,CA_18,4.7871,1141.0677,100,100,0.149088174,0.172154027
2000,24091964,-122.05922,42.76615,CA_18,17.9541,74.349,100,100,0.215198757,0.170378889
2001,24843922,-117.01071,34.10098,CA_18,1.6704,100.1295,100,100,0.756465517,0.248258505
2002,948060201,-120.51417,34.67473,CA_18,5.9067,2154.0366,100,100,7.395855554,0.791748385
